Environment	Season	Replication	Block	Row	Col	Yield	Genotype
MMKyaukse	2018DS	2	NA	85	6	2086.482558	Genotype_10306
MMKyaukse	2018DS	2	NA	84	6	2329.526578	Genotype_10752
MMKyaukse	2018DS	2	NA	83	6	2202.55814	Genotype_10775
MMKyaukse	2018DS	2	NA	82	6	1996.744186	Genotype_10354
MMKyaukse	2018DS	2	NA	81	6	1927.238372	Genotype_10195
MMKyaukse	2018DS	2	NA	80	6	3135.901163	Genotype_10417
MMKyaukse	2018DS	2	NA	79	6	2490.392442	Genotype_10787
MMKyaukse	2018DS	2	NA	78	6	1981.889535	Genotype_10970
MMKyaukse	2018DS	2	NA	77	6	3382.848837	Genotype_10455
MMKyaukse	2018DS	2	NA	76	6	4482.281977	Genotype_10869
MMKyaukse	2018DS	2	NA	75	6	3257.55814	Genotype_10303
MMKyaukse	2018DS	2	NA	74	6	2850.819239	Genotype_10743
MMKyaukse	2018DS	2	NA	73	6	3604.186047	Genotype_10706
MMKyaukse	2018DS	2	NA	72	6	4101.758721	Genotype_10388
MMKyaukse	2018DS	2	NA	71	6	3361.686047	Genotype_10960
MMKyaukse	2018DS	2	NA	70	6	2357.005814	Genotype_10881
MMKyaukse	2018DS	2	NA	69	6	3026.779422	Genotype_10473
MMKyaukse	2018DS	2	NA	68	6	2027.354651	Genotype_10389
MMKyaukse	2018DS	2	NA	67	6	2049.34593	Genotype_10352
MMKyaukse	2018DS	2	NA	66	6	2405.581395	Genotype_10499
BDLalpur	2018DS	2	NA	1	47	NA	Check6
MMKyaukse	2018DS	2	NA	64	6	1627.437162	Genotype_10488
MMKyaukse	2018DS	2	NA	63	6	2608.561047	Genotype_10895
MMKyaukse	2018DS	2	NA	62	6	4576.453488	Genotype_10605
MMKyaukse	2018DS	2	NA	61	6	4450.726744	Genotype_10704
MMKyaukse	2018DS	2	NA	60	6	3421.050368	Genotype_10941
MMKyaukse	2018DS	2	NA	59	6	2157.807309	Genotype_10770
MMKyaukse	2018DS	2	NA	58	6	3303.837209	Genotype_10925
MMKyaukse	2018DS	2	NA	57	6	1621.799389	Genotype_10274
MMKyaukse	2018DS	2	NA	56	6	4548.052326	Genotype_10340
MMKyaukse	2018DS	2	NA	55	6	1565.656566	Genotype_10813
MMKyaukse	2018DS	2	NA	54	6	3143.168605	Genotype_10441
MMKyaukse	2018DS	2	NA	53	6	2042.238372	Genotype_10416
MMKyaukse	2018DS	2	NA	52	6	2112.209302	Genotype_10766
MMKyaukse	2018DS	2	NA	51	6	1565.656566	Genotype_10684
MMKyaukse	2018DS	2	NA	50	6	1883.72093	Genotype_10825
MMKyaukse	2018DS	2	NA	49	6	1734.693878	Genotype_10994
MMKyaukse	2018DS	2	NA	48	6	1944.258721	Genotype_10292
MMKyaukse	2018DS	2	NA	47	6	1795.014094	Genotype_10701
MMKyaukse	2018DS	2	NA	46	6	1670.232558	Genotype_10362
MMKyaukse	2018DS	2	NA	45	6	2107.498813	Genotype_10462
MMKyaukse	2018DS	2	NA	44	6	1700	Genotype_10273
MMPangkone	2018DS	1	NA	1	1	1804.186047	Genotype_10701
MMPangkone	2018DS	1	NA	2	1	5353.535354	Genotype_10226
MMPangkone	2018DS	1	NA	3	1	2092.483817	Genotype_10488
MMPangkone	2018DS	1	NA	4	1	2451.827243	Genotype_10461
MMPangkone	2018DS	1	NA	5	1	2474.747475	Genotype_10757
MMPangkone	2018DS	1	NA	6	1	2029.709302	Genotype_10949
MMPangkone	2018DS	1	NA	7	1	2089.476744	Genotype_10337
MMPangkone	2018DS	1	NA	8	1	1684.738372	Genotype_10770
MMPangkone	2018DS	1	NA	9	1	1915.465116	Genotype_10568
MMPangkone	2018DS	1	NA	10	1	5575	Genotype_10431
MMPangkone	2018DS	1	NA	11	1	1622.28057	Genotype_10555
MMPangkone	2018DS	1	NA	12	1	2646.366279	Genotype_10685
MMPangkone	2018DS	1	NA	13	1	1666.666667	Genotype_10299
MMPangkone	2018DS	1	NA	14	1	1383.958234	Genotype_10390
BDTanore	2018DS	1	NA	1	14	874.9552773	Check6
MMPangkone	2018DS	1	NA	16	1	5484.693878	Genotype_10303
MMPangkone	2018DS	1	NA	17	1	2502.906977	Genotype_10274
MMPangkone	2018DS	1	NA	18	1	3132.267442	Genotype_10456
MMPangkone	2018DS	1	NA	19	1	3319.186047	Genotype_10503
MMPangkone	2018DS	1	NA	20	1	2483.633721	Genotype_10184
MMPangkone	2018DS	1	NA	21	1	3382.848837	Genotype_10475
MMPangkone	2018DS	1	NA	22	1	4129.796512	Genotype_10815
MMPangkone	2018DS	1	NA	23	1	4292.929293	Genotype_10419
MMPangkone	2018DS	1	NA	24	1	3013.953488	Genotype_10961
MMPangkone	2018DS	1	NA	25	1	3160.988372	Genotype_10200
MMPangkone	2018DS	1	NA	26	1	4048.401163	Genotype_10472
MMPangkone	2018DS	1	NA	27	1	4938.219094	Genotype_10289
MMPangkone	2018DS	1	NA	28	1	3452.285485	Genotype_10706
MMPangkone	2018DS	1	NA	29	1	4552.325581	Genotype_10748
MMPangkone	2018DS	1	NA	30	1	3612.55814	Genotype_10270
MMPangkone	2018DS	1	NA	31	1	3792.283298	Genotype_10630
MMPangkone	2018DS	1	NA	32	1	4335.862913	Genotype_10755
MMPangkone	2018DS	1	NA	33	1	1057.929753	Genotype_10436
MMPangkone	2018DS	1	NA	34	1	1179.098837	Genotype_10814
MMPangkone	2018DS	1	NA	35	1	2400.747508	Genotype_10736
MMPangkone	2018DS	1	NA	36	1	3763.081395	Genotype_10164
MMPangkone	2018DS	1	NA	37	1	4621.834625	Genotype_10605
MMPangkone	2018DS	1	NA	38	1	2007.971709	Genotype_10311
MMPangkone	2018DS	1	NA	39	1	2054.767442	Genotype_10595
MMPangkone	2018DS	1	NA	40	1	3207.024694	Genotype_10375
MMPangkone	2018DS	1	NA	41	1	1486.473659	Genotype_10415
MMPangkone	2018DS	1	NA	42	1	3436.947674	Genotype_10389
MMPangkone	2018DS	1	NA	43	1	2107.325581	Genotype_10416
MMPangkone	2018DS	1	NA	43	2	3691.395349	Genotype_10610
BDTanore	2018DS	2	NA	3	64	1273.941562	Check6
MMPangkone	2018DS	1	NA	41	2	2629.31642	Genotype_10530
MMPangkone	2018DS	1	NA	40	2	2539.680233	Genotype_10611
MMPangkone	2018DS	1	NA	39	2	4360.116279	Genotype_10353
MMPangkone	2018DS	1	NA	38	2	4199.532486	Genotype_10371
MMPangkone	2018DS	1	NA	37	2	3321.985135	Genotype_10224
MMPangkone	2018DS	1	NA	36	2	3914.584364	Genotype_10717
MMPangkone	2018DS	1	NA	35	2	3925.753441	Genotype_10835
MMPangkone	2018DS	1	NA	34	2	4777.616279	Genotype_10854
MMPangkone	2018DS	1	NA	33	2	5435.459244	Genotype_10306
MMPangkone	2018DS	1	NA	32	2	2815.203801	Genotype_10445
MMPangkone	2018DS	1	NA	31	2	2474.137931	Genotype_10195
MMPangkone	2018DS	1	NA	30	2	2904.834761	Genotype_10187
MMPangkone	2018DS	1	NA	29	2	1939.984996	Genotype_10483
MMPangkone	2018DS	1	NA	28	2	3902.45478	Genotype_10392
MMPangkone	2018DS	1	NA	27	2	3681.071685	Genotype_10309
MMPangkone	2018DS	1	NA	26	2	2781.453488	Genotype_10596
MMPangkone	2018DS	1	NA	25	2	5934.302326	Genotype_10516
MMPangkone	2018DS	1	NA	24	2	4443.936877	Genotype_10478
MMPangkone	2018DS	1	NA	23	2	3135.901163	Genotype_10386
MMPangkone	2018DS	1	NA	22	2	3612.55814	Genotype_10480
MMPangkone	2018DS	1	NA	21	2	4299.854651	Genotype_10352
MMPangkone	2018DS	1	NA	20	2	3558.255814	Genotype_10374
MMPangkone	2018DS	1	NA	19	2	2237.936047	Genotype_10629
MMPangkone	2018DS	1	NA	18	2	2523.255814	Genotype_10994
MMPangkone	2018DS	1	NA	17	2	3361.686047	Genotype_10930
MMPangkone	2018DS	1	NA	16	2	2441.918605	Genotype_10327
MMPangkone	2018DS	1	NA	15	2	4567.216421	Genotype_10853
MMPangkone	2018DS	1	NA	14	2	3417.885399	Genotype_10647
MMPangkone	2018DS	1	NA	13	2	2483.633721	Genotype_10251
MMPangkone	2018DS	1	NA	12	2	2230.174419	Genotype_10430
MMPangkone	2018DS	1	NA	11	2	3933.139535	Genotype_10424
MMPangkone	2018DS	1	NA	10	2	4148.982558	Genotype_10801
MMPangkone	2018DS	1	NA	9	2	3407.906977	Genotype_10876
MMPangkone	2018DS	1	NA	8	2	3841.313269	Genotype_10799
MMPangkone	2018DS	1	NA	7	2	4139.389535	Genotype_10850
MMPangkone	2018DS	1	NA	6	2	2799.204406	Genotype_10674
MMPangkone	2018DS	1	NA	5	2	3489.558614	Genotype_10919
MMPangkone	2018DS	1	NA	4	2	2260.465116	Genotype_10590
MMPangkone	2018DS	1	NA	3	2	2232.55814	Genotype_10232
MMPangkone	2018DS	1	NA	2	2	3214.883721	Genotype_10932
MMPangkone	2018DS	1	NA	1	2	4335.05814	Genotype_10473
MMPangkone	2018DS	1	NA	1	3	3450.317125	Genotype_10903
MMPangkone	2018DS	1	NA	2	3	2458.546512	Genotype_10222
MMPangkone	2018DS	1	NA	3	3	2706.27907	Genotype_10996
MMPangkone	2018DS	1	NA	4	3	4190.891473	Genotype_10496
MMPangkone	2018DS	1	NA	5	3	5287.637699	Genotype_10829
MMPangkone	2018DS	1	NA	6	3	2471.869861	Genotype_10870
MMPangkone	2018DS	1	NA	7	3	3476.744186	Genotype_10297
MMPangkone	2018DS	1	NA	8	3	2551.020408	Genotype_10977
MMPangkone	2018DS	1	NA	9	3	3240.431202	Genotype_10816
MMPangkone	2018DS	1	NA	10	3	3075.462743	Genotype_10912
MMPangkone	2018DS	1	NA	11	3	3107.209302	Genotype_10400
MMPangkone	2018DS	1	NA	12	3	3315.348837	Genotype_10401
MMPangkone	2018DS	1	NA	13	3	4716.395349	Genotype_10937
MMPangkone	2018DS	1	NA	14	3	5957.700522	Genotype_10448
MMPangkone	2018DS	1	NA	15	3	5113.906028	Genotype_10269
MMPangkone	2018DS	1	NA	16	3	1201.395349	Genotype_10176
MMPangkone	2018DS	1	NA	17	3	2061.918605	Genotype_11003
MMPangkone	2018DS	1	NA	18	3	1737.034884	Genotype_10198
MMPangkone	2018DS	1	NA	19	3	3053.363787	Genotype_10262
MMPangkone	2018DS	1	NA	20	3	4387.060861	Genotype_10361
MMPangkone	2018DS	1	NA	21	3	2019.992881	Genotype_10531
MMPangkone	2018DS	1	NA	22	3	3010.465116	Genotype_10471
MMPangkone	2018DS	1	NA	23	3	3311.511628	Genotype_10240
MMPangkone	2018DS	1	NA	24	3	2511.627907	Genotype_10963
MMPangkone	2018DS	1	NA	25	3	2255.232558	Genotype_10578
MMPangkone	2018DS	1	NA	26	3	1808.372093	Genotype_10766
MMPangkone	2018DS	1	NA	27	3	2514.534884	Genotype_10455
MMPangkone	2018DS	1	NA	28	3	4018.604651	Genotype_10752
MMPangkone	2018DS	1	NA	29	3	4465.523256	Genotype_10413
MMPangkone	2018DS	1	NA	30	3	4924.297481	Genotype_10346
MMPangkone	2018DS	1	NA	31	3	3268.895349	Genotype_10721
MMPangkone	2018DS	1	NA	32	3	2388.80814	Genotype_10738
MMPangkone	2018DS	1	NA	33	3	1230.697674	Genotype_10762
MMPangkone	2018DS	1	NA	34	3	4998.139535	Genotype_10626
MMPangkone	2018DS	1	NA	35	3	3010.465116	Genotype_10292
BDLalpur	2018DS	1	NA	3	19	510.5167959	Check7
MMPangkone	2018DS	1	NA	37	3	4818.224964	Genotype_10277
MMPangkone	2018DS	1	NA	38	3	3311.511628	Genotype_10844
BDLalpur	2018DS	2	NA	4	63	2506.046512	Check7
MMPangkone	2018DS	1	NA	40	3	3040.873855	Genotype_10902
MMPangkone	2018DS	1	NA	41	3	4655.406977	Genotype_10211
MMPangkone	2018DS	1	NA	42	3	4315	Genotype_10545
MMPangkone	2018DS	1	NA	43	3	2325.793362	Genotype_10429
MMPangkone	2018DS	1	NA	43	4	1277.965116	Genotype_10175
MMPangkone	2018DS	1	NA	42	4	4865.398168	Genotype_10254
MMPangkone	2018DS	1	NA	41	4	5260.465116	Genotype_10457
MMPangkone	2018DS	1	NA	40	4	2584.742777	Genotype_10441
MMPangkone	2018DS	1	NA	39	4	3549.903101	Genotype_10421
MMPangkone	2018DS	1	NA	38	4	2380.523256	Genotype_10659
MMPangkone	2018DS	1	NA	37	4	2662.316089	Genotype_10899
MMPangkone	2018DS	1	NA	36	4	1176.366279	Genotype_10302
MMPangkone	2018DS	1	NA	35	4	3959.186047	Genotype_10941
MMPangkone	2018DS	1	NA	34	4	3087.972751	Genotype_10947
MMPangkone	2018DS	1	NA	33	4	3813.255814	Genotype_10634
MMPangkone	2018DS	1	NA	32	4	4805.232558	Genotype_10515
MMPangkone	2018DS	1	NA	31	4	4443.936877	Genotype_10847
MMPangkone	2018DS	1	NA	30	4	2668.852053	Genotype_10228
MMPangkone	2018DS	1	NA	29	4	4613.194115	Genotype_10683
MMPangkone	2018DS	1	NA	28	4	5422.074269	Genotype_10248
MMPangkone	2018DS	1	NA	27	4	6013.953488	Genotype_10279
MMPangkone	2018DS	1	NA	26	4	2580.988372	Genotype_10984
MMPangkone	2018DS	1	NA	25	4	2052.383721	Genotype_10793
MMPangkone	2018DS	1	NA	24	4	2898.290838	Genotype_10173
MMPangkone	2018DS	1	NA	23	4	2745.732311	Genotype_10363
MMPangkone	2018DS	1	NA	22	4	2703.139535	Genotype_10417
MMPangkone	2018DS	1	NA	21	4	3358.30736	Genotype_10811
MMPangkone	2018DS	1	NA	20	4	1784.554064	Genotype_10588
MMPangkone	2018DS	1	NA	19	4	1354.709302	Genotype_10970
BDTanore	2018DS	1	NA	6	29	1464.534884	Check7
MMPangkone	2018DS	1	NA	17	4	1837.596899	Genotype_10719
MMPangkone	2018DS	1	NA	16	4	1655.238552	Genotype_10684
MMPangkone	2018DS	1	NA	15	4	2473.461012	Genotype_10881
MMPangkone	2018DS	1	NA	14	4	1264.534884	Genotype_10673
MMPangkone	2018DS	1	NA	13	4	2575.964996	Genotype_10849
MMPangkone	2018DS	1	NA	12	4	3303.837209	Genotype_10725
MMPangkone	2018DS	1	NA	11	4	2662.325581	Genotype_10874
MMPangkone	2018DS	1	NA	10	4	2783.845515	Genotype_10485
MMPangkone	2018DS	1	NA	9	4	2172.500599	Genotype_10266
MMPangkone	2018DS	1	NA	8	4	1752.034884	Genotype_10911
MMPangkone	2018DS	1	NA	7	4	2257.848837	Genotype_10594
MMPangkone	2018DS	1	NA	6	4	2380.523256	Genotype_10288
MMPangkone	2018DS	1	NA	5	4	1747.965116	Genotype_10742
MMPangkone	2018DS	1	NA	4	4	1403.255814	Genotype_10489
MMPangkone	2018DS	1	NA	3	4	2057.151163	Genotype_10508
MMPangkone	2018DS	1	NA	2	4	3214.883721	Genotype_10493
MMPangkone	2018DS	1	NA	1	4	3311.511628	Genotype_10334
MMPangkone	2018DS	1	NA	1	5	1708.065314	Genotype_10162
MMPangkone	2018DS	1	NA	2	5	3990.697674	Genotype_10654
MMPangkone	2018DS	1	NA	3	5	1732.676792	Genotype_10925
MMPangkone	2018DS	1	NA	4	5	4576.021846	Genotype_10592
MMPangkone	2018DS	1	NA	5	5	3168.313953	Genotype_10560
MMPangkone	2018DS	1	NA	6	5	3119.482677	Genotype_10775
MMPangkone	2018DS	1	NA	7	5	3657.505285	Genotype_10825
MMPangkone	2018DS	1	NA	8	5	4577.167019	Genotype_10904
MMPangkone	2018DS	1	NA	9	5	2671.569767	Genotype_10370
MMPangkone	2018DS	1	NA	10	5	2360.583768	Genotype_10934
MMPangkone	2018DS	1	NA	11	5	3225.716467	Genotype_10462
MMPangkone	2018DS	1	NA	12	5	5029.069767	Genotype_10582
MMPangkone	2018DS	1	NA	13	5	1686.686047	Genotype_10290
MMPangkone	2018DS	1	NA	14	5	3779.389535	Genotype_10463
MMPangkone	2018DS	1	NA	15	5	5375.830565	Genotype_10273
MMPangkone	2018DS	1	NA	16	5	2863.787375	Genotype_10826
MMPangkone	2018DS	1	NA	17	5	2213.541667	Genotype_10169
MMPangkone	2018DS	1	NA	18	5	2439.098837	Genotype_10705
MMPangkone	2018DS	1	NA	19	5	2632.370214	Genotype_10639
MMPangkone	2018DS	1	NA	20	5	2112.209302	Genotype_10923
MMPangkone	2018DS	1	NA	21	5	2447.368421	Genotype_10743
MMPangkone	2018DS	1	NA	22	5	2185.116279	Genotype_10928
MMPangkone	2018DS	1	NA	23	5	1825	Genotype_10395
MMPangkone	2018DS	1	NA	24	5	5383.296996	Genotype_10704
MMPangkone	2018DS	1	NA	25	5	3024.34593	Genotype_10714
MMPangkone	2018DS	1	NA	26	5	2963.72093	Genotype_10354
MMPangkone	2018DS	1	NA	27	5	1617.44186	Genotype_10439
MMPangkone	2018DS	1	NA	28	5	2550	Genotype_10467
MMPangkone	2018DS	1	NA	29	5	2004.651163	Genotype_10960
MMPangkone	2018DS	1	NA	30	5	1961.337209	Genotype_10589
MMPangkone	2018DS	1	NA	31	5	1883.72093	Genotype_10220
MMPangkone	2018DS	1	NA	32	5	4365.174419	Genotype_10787
BDTanore	2018DS	2	NA	5	56	603.7567084	Check7
MMPangkone	2018DS	1	NA	34	5	2162.5	Genotype_10856
MMPangkone	2018DS	1	NA	35	5	1885.901163	Genotype_10795
MMPangkone	2018DS	1	NA	36	5	2530.872093	Genotype_10943
MMPangkone	2018DS	1	NA	37	5	2700	Genotype_10796
MMPangkone	2018DS	1	NA	38	5	2297.325581	Genotype_10869
MMPangkone	2018DS	1	NA	39	5	2500	Genotype_10615
MMPangkone	2018DS	1	NA	40	5	2375	Genotype_10362
MMPangkone	2018DS	1	NA	41	5	4090.465116	Genotype_10388
MMPangkone	2018DS	1	NA	42	5	3763.081395	Genotype_10328
MMPangkone	2018DS	1	NA	43	5	3554.127907	Genotype_10697
MMPangkone	2018DS	1	NA	43	6	4672.927326	Genotype_10895
MMPangkone	2018DS	1	NA	42	6	2550	Genotype_10587
MMPangkone	2018DS	1	NA	41	6	1929.476744	Genotype_10286
MMPangkone	2018DS	1	NA	40	6	3487.122093	Genotype_10411
MMPangkone	2018DS	1	NA	39	6	2725	Genotype_10794
MMPangkone	2018DS	1	NA	38	6	2600	Genotype_10318
MMPangkone	2018DS	1	NA	37	6	2750	Genotype_10786
MMPangkone	2018DS	1	NA	36	6	2596.976744	Genotype_10340
MMPangkone	2018DS	1	NA	35	6	2004.651163	Genotype_10367
MMPangkone	2018DS	1	NA	34	6	2127.47093	Genotype_10633
MMPangkone	2018DS	1	NA	33	6	2294.651163	Genotype_10598
MMPangkone	2018DS	1	NA	32	6	2746.802326	Genotype_10707
MMPangkone	2018DS	1	NA	31	6	3307.674419	Genotype_10980
MMPangkone	2018DS	1	NA	30	6	2375	Genotype_10886
MMPangkone	2018DS	1	NA	29	6	3407.906977	Genotype_10444
MMPangkone	2018DS	1	NA	28	6	2906.744186	Genotype_10499
MMPangkone	2018DS	1	NA	27	6	2603.023256	Genotype_10359
MMPangkone	2018DS	1	NA	26	6	2853.313953	Genotype_10813
MMPangkone	2018DS	1	NA	25	6	2484.607558	Genotype_10720
MMPangkone	2018DS	1	NA	24	6	2800	Genotype_10985
MMPangkone	2018DS	1	NA	23	6	2000	Genotype_10382
MMPangkone	2018DS	1	NA	22	6	4015.639535	Genotype_10500
MMPangkone	2018DS	1	NA	21	6	2696.860465	Genotype_10695
MMPangkone	2018DS	1	NA	20	6	2047.616279	Genotype_10178
MMPangkone	2018DS	1	NA	19	6	2102.44186	Genotype_10760
MMPangkone	2018DS	1	NA	18	6	2380.523256	Genotype_10186
MMPangkone	2018DS	1	NA	17	6	3287.790698	Genotype_10372
MMPangkone	2018DS	1	NA	16	6	2129.94186	Genotype_10823
MMPangkone	2018DS	1	NA	15	6	2558.895349	Genotype_10690
MMPangkone	2018DS	1	NA	14	6	2137.354651	Genotype_10955
MMPangkone	2018DS	1	NA	13	6	1858.604651	Genotype_10965
MMPangkone	2018DS	1	NA	12	6	2709.418605	Genotype_10785
MMPangkone	2018DS	1	NA	11	6	4264.825581	Genotype_10767
MMPangkone	2018DS	1	NA	10	6	3945.406977	Genotype_10966
MMPangkone	2018DS	1	NA	9	6	3884.011628	Genotype_10936
MMPangkone	2018DS	1	NA	8	6	1879.360465	Genotype_10298
MMPangkone	2018DS	1	NA	7	6	1503.488372	Genotype_10321
MMPangkone	2018DS	1	NA	6	6	3353.895349	Genotype_10805
MMPangkone	2018DS	1	NA	5	6	2706.27907	Genotype_10667
MMPangkone	2018DS	1	NA	4	6	2847.994186	Genotype_10432
MMPangkone	2018DS	1	NA	3	6	2072.587209	Genotype_10295
MMPangkone	2018DS	1	NA	2	6	1758.139535	Genotype_10782
MMPangkone	2018DS	1	NA	1	6	4150	Genotype_10347
MMPangkone	2018DS	2	NA	44	1	4621.395349	Genotype_10587
MMPangkone	2018DS	2	NA	45	1	1181.831395	Genotype_10960
MMPangkone	2018DS	2	NA	46	1	3239.840263	Genotype_10876
MMPangkone	2018DS	2	NA	47	1	2929.292929	Genotype_10743
MMPangkone	2018DS	2	NA	48	1	1585.988372	Genotype_10886
MMPangkone	2018DS	2	NA	49	1	2155.315615	Genotype_10362
MMPangkone	2018DS	2	NA	50	1	2550	Genotype_10187
MMPangkone	2018DS	2	NA	51	1	2255.232558	Genotype_10903
MMPangkone	2018DS	2	NA	52	1	2371.134021	Genotype_11003
MMPangkone	2018DS	2	NA	53	1	1052.44186	Genotype_10596
MMPangkone	2018DS	2	NA	54	1	2793.927649	Genotype_10853
MMPangkone	2018DS	2	NA	55	1	3591.432069	Genotype_10793
MMPangkone	2018DS	2	NA	56	1	1956.802326	Genotype_10176
MMPangkone	2018DS	2	NA	57	1	2850	Genotype_10932
MMPangkone	2018DS	2	NA	58	1	2114.651163	Genotype_10738
MMYezin	2018DS	1	NA	10	4	3789.874031	Check7
MMPangkone	2018DS	2	NA	60	1	2331.336622	Genotype_10673
MMPangkone	2018DS	2	NA	61	1	2415.727038	Genotype_10400
MMPangkone	2018DS	2	NA	62	1	3353.895349	Genotype_10823
MMPangkone	2018DS	2	NA	63	1	1711.860465	Genotype_10588
MMPangkone	2018DS	2	NA	64	1	2949.729857	Genotype_10352
MMPangkone	2018DS	2	NA	65	1	2458.546512	Genotype_10395
MMPangkone	2018DS	2	NA	66	1	5025	Genotype_10825
MMPangkone	2018DS	2	NA	67	1	2304.99031	Genotype_10963
MMPangkone	2018DS	2	NA	68	1	2483.633721	Genotype_10302
MMPangkone	2018DS	2	NA	69	1	2769.186047	Genotype_10835
MMPangkone	2018DS	2	NA	70	1	1790.20287	Genotype_10633
MMPangkone	2018DS	2	NA	71	1	2469.94186	Genotype_10306
MMPangkone	2018DS	2	NA	72	1	2413.953488	Genotype_10515
MMPangkone	2018DS	2	NA	73	1	1796.096346	Genotype_10290
MMPangkone	2018DS	2	NA	74	1	3268.895349	Genotype_10801
MMPangkone	2018DS	2	NA	75	1	2387.676816	Genotype_10413
MMPangkone	2018DS	2	NA	76	1	2244.87533	Genotype_10386
MMPangkone	2018DS	2	NA	77	1	2408.372093	Genotype_10354
MMPangkone	2018DS	2	NA	78	1	2756.395349	Genotype_10367
MMPangkone	2018DS	2	NA	79	1	3211.162791	Genotype_10448
MMYezin	2018DS	2	NA	63	3	3558.613498	Check7
MMPangkone	2018DS	2	NA	81	1	2405.581395	Genotype_10742
MMPangkone	2018DS	2	NA	82	1	2616.132253	Genotype_10186
MMPangkone	2018DS	2	NA	83	1	3203.72093	Genotype_10401
MMPangkone	2018DS	2	NA	84	1	2107.325581	Genotype_10462
MMPangkone	2018DS	2	NA	85	1	2759.593023	Genotype_10626
MMPangkone	2018DS	2	NA	86	1	2464.244186	Genotype_10785
MMPangkone	2018DS	2	NA	86	2	1847.7214	Genotype_10937
MMPangkone	2018DS	2	NA	85	2	2112.209302	Genotype_10755
MMPangkone	2018DS	2	NA	84	2	2952.209302	Genotype_10200
MMPangkone	2018DS	2	NA	83	2	4616.046512	Genotype_10639
MMPangkone	2018DS	2	NA	82	2	2240.523256	Genotype_10496
MMPangkone	2018DS	2	NA	81	2	2360.930233	Genotype_10295
MMKyaukse	2018DS	1	NA	7	6	5005.813953	Check7
MMPangkone	2018DS	2	NA	79	2	2991.635026	Genotype_10416
MMPangkone	2018DS	2	NA	78	2	2502.906977	Genotype_10419
MMPangkone	2018DS	2	NA	77	2	3296.834625	Genotype_10578
MMPangkone	2018DS	2	NA	76	2	2255.232558	Genotype_10980
MMPangkone	2018DS	2	NA	75	2	2123.231839	Genotype_10439
MMPangkone	2018DS	2	NA	74	2	1379.796512	Genotype_10706
MMPangkone	2018DS	2	NA	73	2	2558.895349	Genotype_10685
MMPangkone	2018DS	2	NA	72	2	1307.55814	Genotype_10899
MMPangkone	2018DS	2	NA	71	2	2939.13904	Genotype_10361
MMPangkone	2018DS	2	NA	70	2	1726.744186	Genotype_10762
MMPangkone	2018DS	2	NA	69	2	1255.813953	Genotype_10415
MMPangkone	2018DS	2	NA	68	2	3549.903101	Genotype_10346
MMPangkone	2018DS	2	NA	67	2	1607.44186	Genotype_10720
MMPangkone	2018DS	2	NA	66	2	3060.639535	Genotype_10667
MMPangkone	2018DS	2	NA	65	2	2540.727955	Genotype_10695
MMPangkone	2018DS	2	NA	64	2	4576.744186	Genotype_10292
MMPangkone	2018DS	2	NA	63	2	1822.877907	Genotype_10503
MMPangkone	2018DS	2	NA	62	2	2050.775194	Genotype_10719
MMPangkone	2018DS	2	NA	61	2	2400	Genotype_10966
MMPangkone	2018DS	2	NA	60	2	1404.883721	Genotype_10826
MMPangkone	2018DS	2	NA	59	2	4652.219873	Genotype_10814
MMPangkone	2018DS	2	NA	58	2	4156.703146	Genotype_10794
MMPangkone	2018DS	2	NA	57	2	1783.255814	Genotype_10605
MMPangkone	2018DS	2	NA	56	2	4730.730897	Genotype_10725
MMPangkone	2018DS	2	NA	55	2	2885.482734	Genotype_10471
MMPangkone	2018DS	2	NA	54	2	2606.046512	Genotype_10463
MMPangkone	2018DS	2	NA	53	2	2552.965116	Genotype_10279
MMPangkone	2018DS	2	NA	52	2	3848.777883	Genotype_10303
MMPangkone	2018DS	2	NA	51	2	4984.534884	Genotype_10467
MMPangkone	2018DS	2	NA	50	2	3218.604651	Genotype_10766
MMPangkone	2018DS	2	NA	49	2	1781.128876	Genotype_10767
MMPangkone	2018DS	2	NA	48	2	3357.790698	Genotype_10748
MMPangkone	2018DS	2	NA	47	2	2069.694767	Genotype_10493
MMPangkone	2018DS	2	NA	46	2	3211.162791	Genotype_10757
MMPangkone	2018DS	2	NA	45	2	3172.582619	Genotype_10500
MMPangkone	2018DS	2	NA	44	2	2004.651163	Genotype_10752
MMPangkone	2018DS	2	NA	44	3	2813.023256	Genotype_10704
MMPangkone	2018DS	2	NA	45	3	2728.537853	Genotype_10389
MMPangkone	2018DS	2	NA	46	3	2484.908461	Genotype_10175
MMPangkone	2018DS	2	NA	47	3	1555.406977	Genotype_10589
MMPangkone	2018DS	2	NA	48	3	2133.54475	Genotype_10949
MMPangkone	2018DS	2	NA	49	3	2464.244186	Genotype_10485
MMPangkone	2018DS	2	NA	50	3	2235.142119	Genotype_10796
MMPangkone	2018DS	2	NA	51	3	3767.44186	Genotype_10782
MMPangkone	2018DS	2	NA	52	3	3214.883721	Genotype_10334
MMPangkone	2018DS	2	NA	53	3	1317.712004	Genotype_10714
MMPangkone	2018DS	2	NA	54	3	1961.337209	Genotype_10274
MMPangkone	2018DS	2	NA	55	3	2561.860465	Genotype_10961
MMPangkone	2018DS	2	NA	56	3	2960.290698	Genotype_10647
MMPangkone	2018DS	2	NA	57	3	2508.72093	Genotype_10508
MMPangkone	2018DS	2	NA	58	3	1354.709302	Genotype_10371
