Environment,Season,Replication,Block,Row,Col,Yield,Genotype
ENV4,2018DS,1,NA,21,2,4299.854651,Genotype_10352
ENV4,2018DS,1,NA,20,2,3558.255814,Genotype_10374
ENV4,2018DS,1,NA,19,2,2237.936047,Genotype_10629
ENV4,2018DS,1,NA,18,2,2523.255814,Genotype_10994
ENV4,2018DS,1,NA,17,2,3361.686047,Genotype_10930
ENV4,2018DS,1,NA,16,2,2441.918605,Genotype_10327
ENV4,2018DS,1,NA,15,2,4567.216421,Genotype_10853
ENV4,2018DS,1,NA,14,2,3417.885399,Genotype_10647
ENV4,2018DS,1,NA,13,2,2483.633721,Genotype_10251
ENV4,2018DS,1,NA,12,2,2230.174419,Genotype_10430
ENV4,2018DS,1,NA,11,2,3933.139535,Genotype_10424
ENV4,2018DS,1,NA,10,2,4148.982558,Genotype_10801
ENV4,2018DS,1,NA,9,2,3407.906977,Genotype_10876
ENV4,2018DS,1,NA,8,2,3841.313269,Genotype_10799
ENV4,2018DS,1,NA,7,2,4139.389535,Genotype_10850
ENV4,2018DS,1,NA,6,2,2799.204406,Genotype_10674
ENV4,2018DS,1,NA,5,2,3489.558614,Genotype_10919
ENV4,2018DS,1,NA,4,2,2260.465116,Genotype_10590
ENV4,2018DS,1,NA,3,2,2232.55814,Genotype_10232
ENV4,2018DS,1,NA,2,2,3214.883721,Genotype_10932
ENV4,2018DS,1,NA,1,2,4335.05814,Genotype_10473
ENV4,2018DS,1,NA,1,3,3450.317125,Genotype_10903
ENV4,2018DS,1,NA,2,3,2458.546512,Genotype_10222
ENV4,2018DS,1,NA,3,3,2706.27907,Genotype_10996
ENV4,2018DS,1,NA,4,3,4190.891473,Genotype_10496
ENV4,2018DS,1,NA,5,3,5287.637699,Genotype_10829
ENV4,2018DS,1,NA,6,3,2471.869861,Genotype_10870
ENV4,2018DS,1,NA,7,3,3476.744186,Genotype_10297
ENV4,2018DS,1,NA,8,3,2551.020408,Genotype_10977
ENV4,2018DS,1,NA,9,3,3240.431202,Genotype_10816
ENV4,2018DS,1,NA,10,3,3075.462743,Genotype_10912
ENV4,2018DS,1,NA,11,3,3107.209302,Genotype_10400
ENV4,2018DS,1,NA,12,3,3315.348837,Genotype_10401
ENV4,2018DS,1,NA,13,3,4716.395349,Genotype_10937
ENV4,2018DS,1,NA,14,3,5957.700522,Genotype_10448
ENV4,2018DS,1,NA,15,3,5113.906028,Genotype_10269
ENV4,2018DS,1,NA,16,3,1201.395349,Genotype_10176
ENV4,2018DS,1,NA,17,3,2061.918605,Genotype_11003
ENV4,2018DS,1,NA,18,3,1737.034884,Genotype_10198
ENV4,2018DS,1,NA,19,3,3053.363787,Genotype_10262
ENV4,2018DS,1,NA,20,3,4387.060861,Genotype_10361
ENV4,2018DS,1,NA,21,3,2019.992881,Genotype_10531
ENV4,2018DS,1,NA,22,3,3010.465116,Genotype_10471
ENV4,2018DS,1,NA,23,3,3311.511628,Genotype_10240
ENV4,2018DS,1,NA,24,3,2511.627907,Genotype_10963
ENV4,2018DS,1,NA,25,3,2255.232558,Genotype_10578
ENV4,2018DS,1,NA,26,3,1808.372093,Genotype_10766
ENV4,2018DS,1,NA,27,3,2514.534884,Genotype_10455
ENV4,2018DS,1,NA,28,3,4018.604651,Genotype_10752
ENV4,2018DS,1,NA,29,3,4465.523256,Genotype_10413
ENV4,2018DS,1,NA,30,3,4924.297481,Genotype_10346
ENV4,2018DS,1,NA,31,3,3268.895349,Genotype_10721
ENV4,2018DS,1,NA,32,3,2388.80814,Genotype_10738
ENV4,2018DS,1,NA,33,3,1230.697674,Genotype_10762
ENV4,2018DS,1,NA,34,3,4998.139535,Genotype_10626
ENV4,2018DS,1,NA,35,3,3010.465116,Genotype_10292
ENV1,2018DS,1,NA,3,19,510.5167959,Check7
ENV4,2018DS,1,NA,37,3,4818.224964,Genotype_10277
ENV4,2018DS,1,NA,38,3,3311.511628,Genotype_10844
ENV1,2018DS,2,NA,4,63,2506.046512,Check7
ENV4,2018DS,1,NA,40,3,3040.873855,Genotype_10902
ENV4,2018DS,1,NA,41,3,4655.406977,Genotype_10211
ENV4,2018DS,1,NA,42,3,4315,Genotype_10545
ENV4,2018DS,1,NA,43,3,2325.793362,Genotype_10429
ENV4,2018DS,1,NA,43,4,1277.965116,Genotype_10175
ENV4,2018DS,1,NA,42,4,4865.398168,Genotype_10254
ENV4,2018DS,1,NA,41,4,5260.465116,Genotype_10457
ENV4,2018DS,1,NA,40,4,2584.742777,Genotype_10441
ENV4,2018DS,1,NA,39,4,3549.903101,Genotype_10421
ENV4,2018DS,1,NA,38,4,2380.523256,Genotype_10659
ENV4,2018DS,1,NA,37,4,2662.316089,Genotype_10899
ENV4,2018DS,1,NA,36,4,1176.366279,Genotype_10302
ENV4,2018DS,1,NA,35,4,3959.186047,Genotype_10941
ENV4,2018DS,1,NA,34,4,3087.972751,Genotype_10947
ENV4,2018DS,1,NA,33,4,3813.255814,Genotype_10634
ENV4,2018DS,1,NA,32,4,4805.232558,Genotype_10515
ENV4,2018DS,1,NA,31,4,4443.936877,Genotype_10847
ENV4,2018DS,1,NA,30,4,2668.852053,Genotype_10228
ENV4,2018DS,1,NA,29,4,4613.194115,Genotype_10683
ENV4,2018DS,1,NA,28,4,5422.074269,Genotype_10248
ENV4,2018DS,1,NA,27,4,6013.953488,Genotype_10279
ENV4,2018DS,1,NA,26,4,2580.988372,Genotype_10984
ENV4,2018DS,1,NA,25,4,2052.383721,Genotype_10793
ENV4,2018DS,1,NA,24,4,2898.290838,Genotype_10173
ENV4,2018DS,1,NA,23,4,2745.732311,Genotype_10363
ENV4,2018DS,1,NA,22,4,2703.139535,Genotype_10417
ENV4,2018DS,1,NA,21,4,3358.30736,Genotype_10811
ENV4,2018DS,1,NA,20,4,1784.554064,Genotype_10588
ENV4,2018DS,1,NA,19,4,1354.709302,Genotype_10970
ENV2,2018DS,1,NA,6,29,1464.534884,Check7
ENV4,2018DS,1,NA,17,4,1837.596899,Genotype_10719
ENV4,2018DS,1,NA,16,4,1655.238552,Genotype_10684
ENV4,2018DS,1,NA,15,4,2473.461012,Genotype_10881
ENV4,2018DS,1,NA,14,4,1264.534884,Genotype_10673
ENV4,2018DS,1,NA,13,4,2575.964996,Genotype_10849
ENV4,2018DS,1,NA,12,4,3303.837209,Genotype_10725
ENV4,2018DS,1,NA,11,4,2662.325581,Genotype_10874
ENV4,2018DS,1,NA,10,4,2783.845515,Genotype_10485
ENV4,2018DS,1,NA,9,4,2172.500599,Genotype_10266
ENV4,2018DS,1,NA,8,4,1752.034884,Genotype_10911
ENV4,2018DS,1,NA,7,4,2257.848837,Genotype_10594
ENV4,2018DS,1,NA,6,4,2380.523256,Genotype_10288
ENV4,2018DS,1,NA,5,4,1747.965116,Genotype_10742
ENV4,2018DS,1,NA,4,4,1403.255814,Genotype_10489
ENV4,2018DS,1,NA,3,4,2057.151163,Genotype_10508
ENV4,2018DS,1,NA,2,4,3214.883721,Genotype_10493
ENV4,2018DS,1,NA,1,4,3311.511628,Genotype_10334
ENV4,2018DS,1,NA,1,5,1708.065314,Genotype_10162
ENV4,2018DS,1,NA,2,5,3990.697674,Genotype_10654
ENV4,2018DS,1,NA,3,5,1732.676792,Genotype_10925
ENV4,2018DS,1,NA,4,5,4576.021846,Genotype_10592
ENV4,2018DS,1,NA,5,5,3168.313953,Genotype_10560
ENV4,2018DS,1,NA,6,5,3119.482677,Genotype_10775
ENV4,2018DS,1,NA,7,5,3657.505285,Genotype_10825
ENV4,2018DS,1,NA,8,5,4577.167019,Genotype_10904
ENV4,2018DS,1,NA,9,5,2671.569767,Genotype_10370
ENV4,2018DS,1,NA,10,5,2360.583768,Genotype_10934
ENV4,2018DS,1,NA,11,5,3225.716467,Genotype_10462
ENV4,2018DS,1,NA,12,5,5029.069767,Genotype_10582
ENV4,2018DS,1,NA,13,5,1686.686047,Genotype_10290
ENV4,2018DS,1,NA,14,5,3779.389535,Genotype_10463
ENV4,2018DS,1,NA,15,5,5375.830565,Genotype_10273
ENV4,2018DS,1,NA,16,5,2863.787375,Genotype_10826
ENV4,2018DS,1,NA,17,5,2213.541667,Genotype_10169
ENV4,2018DS,1,NA,18,5,2439.098837,Genotype_10705
ENV4,2018DS,1,NA,19,5,2632.370214,Genotype_10639
ENV4,2018DS,1,NA,20,5,2112.209302,Genotype_10923
ENV4,2018DS,1,NA,21,5,2447.368421,Genotype_10743
ENV4,2018DS,1,NA,22,5,2185.116279,Genotype_10928
ENV4,2018DS,1,NA,23,5,1825,Genotype_10395
ENV4,2018DS,1,NA,24,5,5383.296996,Genotype_10704
ENV4,2018DS,1,NA,25,5,3024.34593,Genotype_10714
ENV4,2018DS,1,NA,26,5,2963.72093,Genotype_10354
ENV4,2018DS,1,NA,27,5,1617.44186,Genotype_10439
ENV4,2018DS,1,NA,28,5,2550,Genotype_10467
ENV4,2018DS,1,NA,29,5,2004.651163,Genotype_10960
ENV4,2018DS,1,NA,30,5,1961.337209,Genotype_10589
ENV4,2018DS,1,NA,31,5,1883.72093,Genotype_10220
ENV4,2018DS,1,NA,32,5,4365.174419,Genotype_10787
ENV2,2018DS,2,NA,5,56,603.7567084,Check7
ENV4,2018DS,1,NA,34,5,2162.5,Genotype_10856
ENV4,2018DS,1,NA,35,5,1885.901163,Genotype_10795
ENV4,2018DS,1,NA,36,5,2530.872093,Genotype_10943
ENV4,2018DS,1,NA,37,5,2700,Genotype_10796
ENV4,2018DS,1,NA,38,5,2297.325581,Genotype_10869
ENV4,2018DS,1,NA,39,5,2500,Genotype_10615
ENV4,2018DS,1,NA,40,5,2375,Genotype_10362
ENV4,2018DS,1,NA,41,5,4090.465116,Genotype_10388
ENV4,2018DS,1,NA,42,5,3763.081395,Genotype_10328
ENV4,2018DS,1,NA,43,5,3554.127907,Genotype_10697
ENV4,2018DS,1,NA,43,6,4672.927326,Genotype_10895
ENV4,2018DS,1,NA,42,6,2550,Genotype_10587
ENV4,2018DS,1,NA,41,6,1929.476744,Genotype_10286
ENV4,2018DS,1,NA,40,6,3487.122093,Genotype_10411
ENV4,2018DS,1,NA,39,6,2725,Genotype_10794
ENV4,2018DS,1,NA,38,6,2600,Genotype_10318
ENV4,2018DS,1,NA,37,6,2750,Genotype_10786
ENV4,2018DS,1,NA,36,6,2596.976744,Genotype_10340
ENV4,2018DS,1,NA,35,6,2004.651163,Genotype_10367
ENV4,2018DS,1,NA,34,6,2127.47093,Genotype_10633
ENV4,2018DS,1,NA,33,6,2294.651163,Genotype_10598
ENV4,2018DS,1,NA,32,6,2746.802326,Genotype_10707
ENV4,2018DS,1,NA,31,6,3307.674419,Genotype_10980
ENV4,2018DS,1,NA,30,6,2375,Genotype_10886
ENV4,2018DS,1,NA,29,6,3407.906977,Genotype_10444
ENV4,2018DS,1,NA,28,6,2906.744186,Genotype_10499
ENV4,2018DS,1,NA,27,6,2603.023256,Genotype_10359
ENV4,2018DS,1,NA,26,6,2853.313953,Genotype_10813
ENV4,2018DS,1,NA,25,6,2484.607558,Genotype_10720
ENV4,2018DS,1,NA,24,6,2800,Genotype_10985
ENV4,2018DS,1,NA,23,6,2000,Genotype_10382
ENV4,2018DS,1,NA,22,6,4015.639535,Genotype_10500
ENV4,2018DS,1,NA,21,6,2696.860465,Genotype_10695
ENV4,2018DS,1,NA,20,6,2047.616279,Genotype_10178
ENV4,2018DS,1,NA,19,6,2102.44186,Genotype_10760
ENV4,2018DS,1,NA,18,6,2380.523256,Genotype_10186
ENV4,2018DS,1,NA,17,6,3287.790698,Genotype_10372
ENV4,2018DS,1,NA,16,6,2129.94186,Genotype_10823
ENV4,2018DS,1,NA,15,6,2558.895349,Genotype_10690
ENV4,2018DS,1,NA,14,6,2137.354651,Genotype_10955
ENV4,2018DS,1,NA,13,6,1858.604651,Genotype_10965
ENV4,2018DS,1,NA,12,6,2709.418605,Genotype_10785
ENV4,2018DS,1,NA,11,6,4264.825581,Genotype_10767
ENV4,2018DS,1,NA,10,6,3945.406977,Genotype_10966
ENV4,2018DS,1,NA,9,6,3884.011628,Genotype_10936
ENV4,2018DS,1,NA,8,6,1879.360465,Genotype_10298
ENV4,2018DS,1,NA,7,6,1503.488372,Genotype_10321
ENV4,2018DS,1,NA,6,6,3353.895349,Genotype_10805
ENV4,2018DS,1,NA,5,6,2706.27907,Genotype_10667
ENV4,2018DS,1,NA,4,6,2847.994186,Genotype_10432
ENV4,2018DS,1,NA,3,6,2072.587209,Genotype_10295
ENV4,2018DS,1,NA,2,6,1758.139535,Genotype_10782
ENV4,2018DS,1,NA,1,6,4150,Genotype_10347
ENV4,2018DS,2,NA,44,1,4621.395349,Genotype_10587
ENV4,2018DS,2,NA,45,1,1181.831395,Genotype_10960
ENV4,2018DS,2,NA,46,1,3239.840263,Genotype_10876
ENV4,2018DS,2,NA,47,1,2929.292929,Genotype_10743
ENV4,2018DS,2,NA,48,1,1585.988372,Genotype_10886
ENV4,2018DS,2,NA,49,1,2155.315615,Genotype_10362
ENV4,2018DS,2,NA,50,1,2550,Genotype_10187
ENV4,2018DS,2,NA,51,1,2255.232558,Genotype_10903
ENV4,2018DS,2,NA,52,1,2371.134021,Genotype_11003
ENV4,2018DS,2,NA,53,1,1052.44186,Genotype_10596
ENV4,2018DS,2,NA,54,1,2793.927649,Genotype_10853
ENV4,2018DS,2,NA,55,1,3591.432069,Genotype_10793
ENV4,2018DS,2,NA,56,1,1956.802326,Genotype_10176
ENV4,2018DS,2,NA,57,1,2850,Genotype_10932
ENV4,2018DS,2,NA,58,1,2114.651163,Genotype_10738
ENV5,2018DS,1,NA,10,4,3789.874031,Check7
ENV4,2018DS,2,NA,60,1,2331.336622,Genotype_10673
ENV4,2018DS,2,NA,61,1,2415.727038,Genotype_10400
ENV4,2018DS,2,NA,62,1,3353.895349,Genotype_10823
ENV4,2018DS,2,NA,63,1,1711.860465,Genotype_10588
ENV4,2018DS,2,NA,64,1,2949.729857,Genotype_10352
ENV4,2018DS,2,NA,65,1,2458.546512,Genotype_10395
ENV4,2018DS,2,NA,66,1,5025,Genotype_10825
ENV4,2018DS,2,NA,67,1,2304.99031,Genotype_10963
ENV4,2018DS,2,NA,68,1,2483.633721,Genotype_10302
ENV4,2018DS,2,NA,69,1,2769.186047,Genotype_10835
ENV4,2018DS,2,NA,70,1,1790.20287,Genotype_10633
ENV4,2018DS,2,NA,71,1,2469.94186,Genotype_10306
ENV4,2018DS,2,NA,72,1,2413.953488,Genotype_10515
ENV4,2018DS,2,NA,73,1,1796.096346,Genotype_10290
ENV4,2018DS,2,NA,74,1,3268.895349,Genotype_10801
ENV4,2018DS,2,NA,75,1,2387.676816,Genotype_10413
ENV4,2018DS,2,NA,76,1,2244.87533,Genotype_10386
ENV4,2018DS,2,NA,77,1,2408.372093,Genotype_10354
ENV4,2018DS,2,NA,78,1,2756.395349,Genotype_10367
ENV4,2018DS,2,NA,79,1,3211.162791,Genotype_10448
ENV5,2018DS,2,NA,63,3,3558.613498,Check7
ENV4,2018DS,2,NA,81,1,2405.581395,Genotype_10742
ENV4,2018DS,2,NA,82,1,2616.132253,Genotype_10186
ENV4,2018DS,2,NA,83,1,3203.72093,Genotype_10401
ENV4,2018DS,2,NA,84,1,2107.325581,Genotype_10462
ENV4,2018DS,2,NA,85,1,2759.593023,Genotype_10626
ENV4,2018DS,2,NA,86,1,2464.244186,Genotype_10785
ENV4,2018DS,2,NA,86,2,1847.7214,Genotype_10937
ENV4,2018DS,2,NA,85,2,2112.209302,Genotype_10755
ENV4,2018DS,2,NA,84,2,2952.209302,Genotype_10200
ENV4,2018DS,2,NA,83,2,4616.046512,Genotype_10639
ENV4,2018DS,2,NA,82,2,2240.523256,Genotype_10496
ENV4,2018DS,2,NA,81,2,2360.930233,Genotype_10295
ENV3,2018DS,1,NA,7,6,5005.813953,Check7
ENV4,2018DS,2,NA,79,2,2991.635026,Genotype_10416
ENV4,2018DS,2,NA,78,2,2502.906977,Genotype_10419
ENV4,2018DS,2,NA,77,2,3296.834625,Genotype_10578
ENV4,2018DS,2,NA,76,2,2255.232558,Genotype_10980
ENV4,2018DS,2,NA,75,2,2123.231839,Genotype_10439
ENV4,2018DS,2,NA,74,2,1379.796512,Genotype_10706
ENV4,2018DS,2,NA,73,2,2558.895349,Genotype_10685
ENV4,2018DS,2,NA,72,2,1307.55814,Genotype_10899
ENV4,2018DS,2,NA,71,2,2939.13904,Genotype_10361
ENV4,2018DS,2,NA,70,2,1726.744186,Genotype_10762
ENV4,2018DS,2,NA,69,2,1255.813953,Genotype_10415
ENV4,2018DS,2,NA,68,2,3549.903101,Genotype_10346
ENV4,2018DS,2,NA,67,2,1607.44186,Genotype_10720
ENV4,2018DS,2,NA,66,2,3060.639535,Genotype_10667
ENV4,2018DS,2,NA,65,2,2540.727955,Genotype_10695
ENV4,2018DS,2,NA,64,2,4576.744186,Genotype_10292
ENV4,2018DS,2,NA,63,2,1822.877907,Genotype_10503
ENV4,2018DS,2,NA,62,2,2050.775194,Genotype_10719
ENV4,2018DS,2,NA,61,2,2400,Genotype_10966
ENV4,2018DS,2,NA,60,2,1404.883721,Genotype_10826
ENV4,2018DS,2,NA,59,2,4652.219873,Genotype_10814
ENV4,2018DS,2,NA,58,2,4156.703146,Genotype_10794
ENV4,2018DS,2,NA,57,2,1783.255814,Genotype_10605
ENV4,2018DS,2,NA,56,2,4730.730897,Genotype_10725
ENV4,2018DS,2,NA,55,2,2885.482734,Genotype_10471
ENV4,2018DS,2,NA,54,2,2606.046512,Genotype_10463
ENV4,2018DS,2,NA,53,2,2552.965116,Genotype_10279
ENV4,2018DS,2,NA,52,2,3848.777883,Genotype_10303
ENV4,2018DS,2,NA,51,2,4984.534884,Genotype_10467
ENV4,2018DS,2,NA,50,2,3218.604651,Genotype_10766
ENV4,2018DS,2,NA,49,2,1781.128876,Genotype_10767
ENV4,2018DS,2,NA,48,2,3357.790698,Genotype_10748
ENV4,2018DS,2,NA,47,2,2069.694767,Genotype_10493
ENV4,2018DS,2,NA,46,2,3211.162791,Genotype_10757
ENV4,2018DS,2,NA,45,2,3172.582619,Genotype_10500
ENV4,2018DS,2,NA,44,2,2004.651163,Genotype_10752
ENV4,2018DS,2,NA,44,3,2813.023256,Genotype_10704
ENV4,2018DS,2,NA,45,3,2728.537853,Genotype_10389
ENV4,2018DS,2,NA,46,3,2484.908461,Genotype_10175
ENV4,2018DS,2,NA,47,3,1555.406977,Genotype_10589
ENV4,2018DS,2,NA,48,3,2133.54475,Genotype_10949
ENV4,2018DS,2,NA,49,3,2464.244186,Genotype_10485
ENV4,2018DS,2,NA,50,3,2235.142119,Genotype_10796
ENV4,2018DS,2,NA,51,3,3767.44186,Genotype_10782
ENV4,2018DS,2,NA,52,3,3214.883721,Genotype_10334
ENV4,2018DS,2,NA,53,3,1317.712004,Genotype_10714
ENV4,2018DS,2,NA,54,3,1961.337209,Genotype_10274
ENV4,2018DS,2,NA,55,3,2561.860465,Genotype_10961
ENV4,2018DS,2,NA,56,3,2960.290698,Genotype_10647
ENV4,2018DS,2,NA,57,3,2508.72093,Genotype_10508
ENV4,2018DS,2,NA,58,3,1354.709302,Genotype_10371
ENV4,2018DS,2,NA,59,3,3870.474706,Genotype_10941
ENV4,2018DS,2,NA,60,3,1605.581395,Genotype_10299
ENV4,2018DS,2,NA,61,3,3612.55814,Genotype_10457
ENV4,2018DS,2,NA,62,3,5306.429549,Genotype_10799
ENV4,2018DS,2,NA,63,3,3506.164192,Genotype_10327
ENV4,2018DS,2,NA,64,3,3765.503876,Genotype_10164
ENV4,2018DS,2,NA,65,3,1624.966966,Genotype_10184
ENV4,2018DS,2,NA,66,3,2479.98082,Genotype_10849
ENV4,2018DS,2,NA,67,3,2588.423205,Genotype_10775
ENV4,2018DS,2,NA,68,3,1567.950581,Genotype_10850
ENV4,2018DS,2,NA,69,3,2255.366726,Genotype_10947
ENV4,2018DS,2,NA,70,3,2631.104651,Genotype_10273
ENV4,2018DS,2,NA,71,3,2733.615222,Genotype_10630
ENV4,2018DS,2,NA,72,3,2429.498164,Genotype_10816
ENV4,2018DS,2,NA,73,3,2124.418605,Genotype_10874
ENV4,2018DS,2,NA,74,3,2528.188865,Genotype_10787
ENV4,2018DS,2,NA,75,3,2635.424008,Genotype_10431
ENV4,2018DS,2,NA,76,3,2913.488372,Genotype_10417
ENV4,2018DS,2,NA,77,3,3123.101566,Genotype_10289
ENV4,2018DS,2,NA,78,3,1899.143207,Genotype_10499
ENV4,2018DS,2,NA,79,3,1290.873855,Genotype_10611
ENV4,2018DS,2,NA,80,3,2514.534884,Genotype_10516
ENV4,2018DS,2,NA,81,3,2922.48062,Genotype_10372
ENV4,2018DS,2,NA,82,3,1301.511628,Genotype_10266
ENV4,2018DS,2,NA,83,3,1450,Genotype_10456
ENV4,2018DS,2,NA,84,3,1270.501836,Genotype_10318
ENV4,2018DS,2,NA,85,3,2637.379148,Genotype_10590
ENV4,2018DS,2,NA,86,3,2778.226744,Genotype_10634
ENV4,2018DS,2,NA,86,4,1455.05814,Genotype_10813
ENV4,2018DS,2,NA,85,4,3042.906977,Genotype_10582
ENV4,2018DS,2,NA,84,4,2996.511628,Genotype_10374
ENV4,2018DS,2,NA,83,4,2584.742777,Genotype_10996
ENV4,2018DS,2,NA,82,4,3671.22093,Genotype_10701
ENV4,2018DS,2,NA,81,4,1383.958234,Genotype_10674
ENV4,2018DS,2,NA,80,4,2145,Genotype_10985
ENV4,2018DS,2,NA,79,4,3560.83673,Genotype_10705
ENV4,2018DS,2,NA,78,4,3071.27907,Genotype_10455
ENV4,2018DS,2,NA,77,4,1390.503876,Genotype_10795
ENV4,2018DS,2,NA,76,4,2759.593023,Genotype_10545
ENV4,2018DS,2,NA,75,4,3272.899858,Genotype_10353
ENV4,2018DS,2,NA,74,4,2590.116279,Genotype_10936
ENV4,2018DS,2,NA,73,4,2551.020408,Genotype_10297
ENV4,2018DS,2,NA,72,4,1989.795918,Genotype_10598
ENV4,2018DS,2,NA,71,4,2900.663613,Genotype_10424
ENV4,2018DS,2,NA,70,4,2413.953488,Genotype_10717
ENV4,2018DS,2,NA,69,4,2180.05814,Genotype_10721
ENV4,2018DS,2,NA,68,4,4030.612245,Genotype_10904
ENV4,2018DS,2,NA,67,4,2960.290698,Genotype_10736
ENV4,2018DS,2,NA,66,4,3017.44186,Genotype_10382
ENV4,2018DS,2,NA,65,4,2047.935453,Genotype_10480
ENV4,2018DS,2,NA,64,4,3462.034884,Genotype_10328
ENV4,2018DS,2,NA,63,4,2029.598309,Genotype_10370
ENV4,2018DS,2,NA,62,4,2936.105238,Genotype_10555
ENV4,2018DS,2,NA,61,4,2653.081395,Genotype_10690
ENV4,2018DS,2,NA,60,4,1650,Genotype_10994
ENV4,2018DS,2,NA,59,4,2052.383721,Genotype_10340
ENV4,2018DS,2,NA,58,4,1469.755696,Genotype_10811
ENV4,2018DS,2,NA,57,4,1152.674419,Genotype_10162
ENV4,2018DS,2,NA,56,4,1571.118158,Genotype_10869
ENV4,2018DS,2,NA,55,4,1259.689922,Genotype_10224
ENV4,2018DS,2,NA,54,4,3107.209302,Genotype_10240
ENV4,2018DS,2,NA,53,4,3290.462767,Genotype_10955
ENV4,2018DS,2,NA,52,4,1384.593023,Genotype_10432
ENV4,2018DS,2,NA,51,4,2339.593677,Genotype_10232
ENV4,2018DS,2,NA,50,4,2175,Genotype_10902
ENV4,2018DS,2,NA,49,4,1456.744186,Genotype_10707
ENV4,2018DS,2,NA,48,4,1134.210526,Genotype_10286
ENV4,2018DS,2,NA,47,4,3384.966777,Genotype_10829
ENV4,2018DS,2,NA,46,4,3080.808081,Genotype_10654
ENV4,2018DS,2,NA,45,4,3031.205505,Genotype_10895
ENV4,2018DS,2,NA,44,4,3513.213531,Genotype_10444
ENV4,2018DS,2,NA,44,5,3876.860465,Genotype_10610
ENV4,2018DS,2,NA,45,5,1359.418605,Genotype_10844
ENV4,2018DS,2,NA,46,5,2895.525018,Genotype_10321
ENV4,2018DS,2,NA,47,5,1201.395349,Genotype_10683
ENV4,2018DS,2,NA,48,5,2061.918605,Genotype_10441
ENV4,2018DS,2,NA,49,5,1687.588989,Genotype_10195
ENV4,2018DS,2,NA,50,5,3695.697674,Genotype_10311
ENV4,2018DS,2,NA,51,5,1391.752577,Genotype_10984
ENV4,2018DS,2,NA,52,5,1653.837209,Genotype_10359
ENV3,2018DS,2,NA,48,4,3554.127907,Check7
ENV4,2018DS,2,NA,54,5,2944.977224,Genotype_10473
ENV4,2018DS,2,NA,55,5,3403.953488,Genotype_10390
ENV4,2018DS,2,NA,56,5,2252.616279,Genotype_10965
ENV4,2018DS,2,NA,57,5,2373.737374,Genotype_10881
ENV4,2018DS,2,NA,58,5,2477.877907,Genotype_10815
ENV4,2018DS,2,NA,59,5,2370.977214,Genotype_10347
ENV4,2018DS,2,NA,60,5,2052.383721,Genotype_10411
ENV4,2018DS,2,NA,61,5,2790.697674,Genotype_10429
ENV4,2018DS,2,NA,62,5,2656.162791,Genotype_10912
ENV4,2018DS,2,NA,63,5,1386.19186,Genotype_10770
ENV4,2018DS,2,NA,64,5,2131.078224,Genotype_10530
ENV4,2018DS,2,NA,65,5,3303.837209,Genotype_10594
ENV4,2018DS,2,NA,66,5,2029.598309,Genotype_10173
ENV4,2018DS,2,NA,67,5,1856.453488,Genotype_10919
ENV4,2018DS,2,NA,68,5,2580.988372,Genotype_10805
ENV4,2018DS,2,NA,69,5,3047.921071,Genotype_10489
ENV4,2018DS,2,NA,70,5,3993.488372,Genotype_10595
ENV4,2018DS,2,NA,71,5,3311.511628,Genotype_10277
ENV4,2018DS,2,NA,72,5,2885.02907,Genotype_10254
ENV4,2018DS,2,NA,73,5,3771.802326,Genotype_10392
ENV4,2018DS,2,NA,74,5,4274.709302,Genotype_10531
ENV4,2018DS,2,NA,75,5,2944.977224,Genotype_10847
ENV4,2018DS,2,NA,76,5,2400,Genotype_10178
ENV4,2018DS,2,NA,77,5,3046.453488,Genotype_10478
ENV4,2018DS,2,NA,78,5,1403.061224,Genotype_10870
ENV4,2018DS,2,NA,79,5,2250,Genotype_10629
ENV4,2018DS,2,NA,80,5,1446.627907,Genotype_10488
ENV4,2018DS,2,NA,81,5,2482.857828,Genotype_10198
ENV4,2018DS,2,NA,82,5,2882.135307,Genotype_10560
ENV4,2018DS,2,NA,83,5,1501.744186,Genotype_10298
ENV4,2018DS,2,NA,84,5,2650,Genotype_10760
ENV4,2018DS,2,NA,85,5,2966.065496,Genotype_10786
ENV4,2018DS,2,NA,86,5,3888.517442,Genotype_10445
ENV4,2018DS,2,NA,86,6,4166.666667,Genotype_10220
ENV4,2018DS,2,NA,85,6,2885.482734,Genotype_10251
ENV4,2018DS,2,NA,84,6,1850,Genotype_10856
ENV4,2018DS,2,NA,83,6,3545.872093,Genotype_10483
ENV4,2018DS,2,NA,82,6,3733.1514,Genotype_10970
ENV4,2018DS,2,NA,81,6,4601.303735,Genotype_10226
ENV4,2018DS,2,NA,80,6,3804.263566,Genotype_10169
ENV4,2018DS,2,NA,79,6,2272.354651,Genotype_10421
ENV4,2018DS,2,NA,78,6,1353.139535,Genotype_10375
ENV4,2018DS,2,NA,77,6,2190.721649,Genotype_10363
ENV4,2018DS,2,NA,76,6,3458.023256,Genotype_10309
ENV4,2018DS,2,NA,75,6,3926.636298,Genotype_10270
ENV4,2018DS,2,NA,74,6,3832.576308,Genotype_10911
ENV4,2018DS,2,NA,73,6,1676.947674,Genotype_10568
ENV4,2018DS,2,NA,72,6,2446.6467,Genotype_10430
ENV4,2018DS,2,NA,71,6,1800,Genotype_10943
ENV4,2018DS,2,NA,70,6,3700,Genotype_10659
ENV4,2018DS,2,NA,69,6,906.9767442,Genotype_10977
