Environment,Season,Replication,Block,Row,Col,Yield,Genotype
Env4,2018DS,1,NA,30,5,1961.337209,Genotype10589
Env4,2018DS,1,NA,31,5,1883.72093,Genotype10220
Env4,2018DS,1,NA,32,5,4365.174419,Genotype10787
Env2,2018DS,2,NA,5,56,603.7567084,Check7
Env4,2018DS,1,NA,34,5,2162.5,Genotype10856
Env4,2018DS,1,NA,35,5,1885.901163,Genotype10795
Env4,2018DS,1,NA,36,5,2530.872093,Genotype10943
Env4,2018DS,1,NA,37,5,2700,Genotype10796
Env4,2018DS,1,NA,38,5,2297.325581,Genotype10869
Env4,2018DS,1,NA,39,5,2500,Genotype10615
Env4,2018DS,1,NA,40,5,2375,Genotype10362
Env4,2018DS,1,NA,41,5,4090.465116,Genotype10388
Env4,2018DS,1,NA,42,5,3763.081395,Genotype10328
Env4,2018DS,1,NA,43,5,3554.127907,Genotype10697
Env4,2018DS,1,NA,43,6,4672.927326,Genotype10895
Env4,2018DS,1,NA,42,6,2550,Genotype10587
Env4,2018DS,1,NA,41,6,1929.476744,Genotype10286
Env4,2018DS,1,NA,40,6,3487.122093,Genotype10411
Env4,2018DS,1,NA,39,6,2725,Genotype10794
Env4,2018DS,1,NA,38,6,2600,Genotype10318
Env4,2018DS,1,NA,37,6,2750,Genotype10786
Env4,2018DS,1,NA,36,6,2596.976744,Genotype10340
Env4,2018DS,1,NA,35,6,2004.651163,Genotype10367
Env4,2018DS,1,NA,34,6,2127.47093,Genotype10633
Env4,2018DS,1,NA,33,6,2294.651163,Genotype10598
Env4,2018DS,1,NA,32,6,2746.802326,Genotype10707
Env4,2018DS,1,NA,31,6,3307.674419,Genotype10980
Env4,2018DS,1,NA,30,6,2375,Genotype10886
Env4,2018DS,1,NA,29,6,3407.906977,Genotype10444
Env4,2018DS,1,NA,28,6,2906.744186,Genotype10499
Env4,2018DS,1,NA,27,6,2603.023256,Genotype10359
Env4,2018DS,1,NA,26,6,2853.313953,Genotype10813
Env4,2018DS,1,NA,25,6,2484.607558,Genotype10720
Env4,2018DS,1,NA,24,6,2800,Genotype10985
Env4,2018DS,1,NA,23,6,2000,Genotype10382
Env4,2018DS,1,NA,22,6,4015.639535,Genotype10500
Env4,2018DS,1,NA,21,6,2696.860465,Genotype10695
Env4,2018DS,1,NA,20,6,2047.616279,Genotype10178
Env4,2018DS,1,NA,19,6,2102.44186,Genotype10760
Env4,2018DS,1,NA,18,6,2380.523256,Genotype10186
Env4,2018DS,1,NA,17,6,3287.790698,Genotype10372
Env4,2018DS,1,NA,16,6,2129.94186,Genotype10823
Env4,2018DS,1,NA,15,6,2558.895349,Genotype10690
Env4,2018DS,1,NA,14,6,2137.354651,Genotype10955
Env4,2018DS,1,NA,13,6,1858.604651,Genotype10965
Env4,2018DS,1,NA,12,6,2709.418605,Genotype10785
Env4,2018DS,1,NA,11,6,4264.825581,Genotype10767
Env4,2018DS,1,NA,10,6,3945.406977,Genotype10966
Env4,2018DS,1,NA,9,6,3884.011628,Genotype10936
Env4,2018DS,1,NA,8,6,1879.360465,Genotype10298
Env4,2018DS,1,NA,7,6,1503.488372,Genotype10321
Env4,2018DS,1,NA,6,6,3353.895349,Genotype10805
Env4,2018DS,1,NA,5,6,2706.27907,Genotype10667
Env4,2018DS,1,NA,4,6,2847.994186,Genotype10432
Env4,2018DS,1,NA,3,6,2072.587209,Genotype10295
Env4,2018DS,1,NA,2,6,1758.139535,Genotype10782
Env4,2018DS,1,NA,1,6,4150,Genotype10347
Env4,2018DS,2,NA,44,1,4621.395349,Genotype10587
Env4,2018DS,2,NA,45,1,1181.831395,Genotype10960
Env4,2018DS,2,NA,46,1,3239.840263,Genotype10876
Env4,2018DS,2,NA,47,1,2929.292929,Genotype10743
Env4,2018DS,2,NA,48,1,1585.988372,Genotype10886
Env4,2018DS,2,NA,49,1,2155.315615,Genotype10362
Env4,2018DS,2,NA,50,1,2550,Genotype10187
Env4,2018DS,2,NA,51,1,2255.232558,Genotype10903
Env4,2018DS,2,NA,52,1,2371.134021,Genotype11003
Env4,2018DS,2,NA,53,1,1052.44186,Genotype10596
Env4,2018DS,2,NA,54,1,2793.927649,Genotype10853
Env4,2018DS,2,NA,55,1,3591.432069,Genotype10793
Env4,2018DS,2,NA,56,1,1956.802326,Genotype10176
Env4,2018DS,2,NA,57,1,2850,Genotype10932
Env4,2018DS,2,NA,58,1,2114.651163,Genotype10738
Env5,2018DS,1,NA,10,4,3789.874031,Check7
Env4,2018DS,2,NA,60,1,2331.336622,Genotype10673
Env4,2018DS,2,NA,61,1,2415.727038,Genotype10400
Env4,2018DS,2,NA,62,1,3353.895349,Genotype10823
Env4,2018DS,2,NA,63,1,1711.860465,Genotype10588
Env4,2018DS,2,NA,64,1,2949.729857,Genotype10352
Env4,2018DS,2,NA,65,1,2458.546512,Genotype10395
Env4,2018DS,2,NA,66,1,5025,Genotype10825
Env4,2018DS,2,NA,67,1,2304.99031,Genotype10963
Env4,2018DS,2,NA,68,1,2483.633721,Genotype10302
Env4,2018DS,2,NA,69,1,2769.186047,Genotype10835
Env4,2018DS,2,NA,70,1,1790.20287,Genotype10633
Env4,2018DS,2,NA,71,1,2469.94186,Genotype10306
Env4,2018DS,2,NA,72,1,2413.953488,Genotype10515
Env4,2018DS,2,NA,73,1,1796.096346,Genotype10290
Env4,2018DS,2,NA,74,1,3268.895349,Genotype10801
Env4,2018DS,2,NA,75,1,2387.676816,Genotype10413
Env4,2018DS,2,NA,76,1,2244.87533,Genotype10386
Env4,2018DS,2,NA,77,1,2408.372093,Genotype10354
Env4,2018DS,2,NA,78,1,2756.395349,Genotype10367
Env4,2018DS,2,NA,79,1,3211.162791,Genotype10448
Env5,2018DS,2,NA,63,3,3558.613498,Check7
Env4,2018DS,2,NA,81,1,2405.581395,Genotype10742
Env4,2018DS,2,NA,82,1,2616.132253,Genotype10186
Env4,2018DS,2,NA,83,1,3203.72093,Genotype10401
Env4,2018DS,2,NA,84,1,2107.325581,Genotype10462
Env4,2018DS,2,NA,85,1,2759.593023,Genotype10626
Env4,2018DS,2,NA,86,1,2464.244186,Genotype10785
Env4,2018DS,2,NA,86,2,1847.7214,Genotype10937
Env4,2018DS,2,NA,85,2,2112.209302,Genotype10755
Env4,2018DS,2,NA,84,2,2952.209302,Genotype10200
Env4,2018DS,2,NA,83,2,4616.046512,Genotype10639
Env4,2018DS,2,NA,82,2,2240.523256,Genotype10496
Env4,2018DS,2,NA,81,2,2360.930233,Genotype10295
Env3,2018DS,1,NA,7,6,5005.813953,Check7
Env4,2018DS,2,NA,79,2,2991.635026,Genotype10416
Env4,2018DS,2,NA,78,2,2502.906977,Genotype10419
Env4,2018DS,2,NA,77,2,3296.834625,Genotype10578
Env4,2018DS,2,NA,76,2,2255.232558,Genotype10980
Env4,2018DS,2,NA,75,2,2123.231839,Genotype10439
Env4,2018DS,2,NA,74,2,1379.796512,Genotype10706
Env4,2018DS,2,NA,73,2,2558.895349,Genotype10685
Env4,2018DS,2,NA,72,2,1307.55814,Genotype10899
Env4,2018DS,2,NA,71,2,2939.13904,Genotype10361
Env4,2018DS,2,NA,70,2,1726.744186,Genotype10762
Env4,2018DS,2,NA,69,2,1255.813953,Genotype10415
Env4,2018DS,2,NA,68,2,3549.903101,Genotype10346
Env4,2018DS,2,NA,67,2,1607.44186,Genotype10720
Env4,2018DS,2,NA,66,2,3060.639535,Genotype10667
Env4,2018DS,2,NA,65,2,2540.727955,Genotype10695
Env4,2018DS,2,NA,64,2,4576.744186,Genotype10292
Env4,2018DS,2,NA,63,2,1822.877907,Genotype10503
Env4,2018DS,2,NA,62,2,2050.775194,Genotype10719
Env4,2018DS,2,NA,61,2,2400,Genotype10966
Env4,2018DS,2,NA,60,2,1404.883721,Genotype10826
Env4,2018DS,2,NA,59,2,4652.219873,Genotype10814
Env4,2018DS,2,NA,58,2,4156.703146,Genotype10794
Env4,2018DS,2,NA,57,2,1783.255814,Genotype10605
Env4,2018DS,2,NA,56,2,4730.730897,Genotype10725
Env4,2018DS,2,NA,55,2,2885.482734,Genotype10471
Env4,2018DS,2,NA,54,2,2606.046512,Genotype10463
Env4,2018DS,2,NA,53,2,2552.965116,Genotype10279
Env4,2018DS,2,NA,52,2,3848.777883,Genotype10303
Env4,2018DS,2,NA,51,2,4984.534884,Genotype10467
Env4,2018DS,2,NA,50,2,3218.604651,Genotype10766
Env4,2018DS,2,NA,49,2,1781.128876,Genotype10767
Env4,2018DS,2,NA,48,2,3357.790698,Genotype10748
Env4,2018DS,2,NA,47,2,2069.694767,Genotype10493
Env4,2018DS,2,NA,46,2,3211.162791,Genotype10757
Env4,2018DS,2,NA,45,2,3172.582619,Genotype10500
Env4,2018DS,2,NA,44,2,2004.651163,Genotype10752
Env4,2018DS,2,NA,44,3,2813.023256,Genotype10704
Env4,2018DS,2,NA,45,3,2728.537853,Genotype10389
Env4,2018DS,2,NA,46,3,2484.908461,Genotype10175
Env4,2018DS,2,NA,47,3,1555.406977,Genotype10589
Env4,2018DS,2,NA,48,3,2133.54475,Genotype10949
Env4,2018DS,2,NA,49,3,2464.244186,Genotype10485
Env4,2018DS,2,NA,50,3,2235.142119,Genotype10796
Env4,2018DS,2,NA,51,3,3767.44186,Genotype10782
Env4,2018DS,2,NA,52,3,3214.883721,Genotype10334
Env4,2018DS,2,NA,53,3,1317.712004,Genotype10714
Env4,2018DS,2,NA,54,3,1961.337209,Genotype10274
Env4,2018DS,2,NA,55,3,2561.860465,Genotype10961
Env4,2018DS,2,NA,56,3,2960.290698,Genotype10647
Env4,2018DS,2,NA,57,3,2508.72093,Genotype10508
Env4,2018DS,2,NA,58,3,1354.709302,Genotype10371
Env4,2018DS,2,NA,59,3,3870.474706,Genotype10941
Env4,2018DS,2,NA,60,3,1605.581395,Genotype10299
Env4,2018DS,2,NA,61,3,3612.55814,Genotype10457
Env4,2018DS,2,NA,62,3,5306.429549,Genotype10799
Env4,2018DS,2,NA,63,3,3506.164192,Genotype10327
Env4,2018DS,2,NA,64,3,3765.503876,Genotype10164
Env4,2018DS,2,NA,65,3,1624.966966,Genotype10184
Env4,2018DS,2,NA,66,3,2479.98082,Genotype10849
Env4,2018DS,2,NA,67,3,2588.423205,Genotype10775
Env4,2018DS,2,NA,68,3,1567.950581,Genotype10850
Env4,2018DS,2,NA,69,3,2255.366726,Genotype10947
Env4,2018DS,2,NA,70,3,2631.104651,Genotype10273
Env4,2018DS,2,NA,71,3,2733.615222,Genotype10630
Env4,2018DS,2,NA,72,3,2429.498164,Genotype10816
Env4,2018DS,2,NA,73,3,2124.418605,Genotype10874
Env4,2018DS,2,NA,74,3,2528.188865,Genotype10787
Env4,2018DS,2,NA,75,3,2635.424008,Genotype10431
Env4,2018DS,2,NA,76,3,2913.488372,Genotype10417
Env4,2018DS,2,NA,77,3,3123.101566,Genotype10289
Env4,2018DS,2,NA,78,3,1899.143207,Genotype10499
Env4,2018DS,2,NA,79,3,1290.873855,Genotype10611
Env4,2018DS,2,NA,80,3,2514.534884,Genotype10516
Env4,2018DS,2,NA,81,3,2922.48062,Genotype10372
Env4,2018DS,2,NA,82,3,1301.511628,Genotype10266
Env4,2018DS,2,NA,83,3,1450,Genotype10456
Env4,2018DS,2,NA,84,3,1270.501836,Genotype10318
Env4,2018DS,2,NA,85,3,2637.379148,Genotype10590
Env4,2018DS,2,NA,86,3,2778.226744,Genotype10634
Env4,2018DS,2,NA,86,4,1455.05814,Genotype10813
Env4,2018DS,2,NA,85,4,3042.906977,Genotype10582
Env4,2018DS,2,NA,84,4,2996.511628,Genotype10374
Env4,2018DS,2,NA,83,4,2584.742777,Genotype10996
Env4,2018DS,2,NA,82,4,3671.22093,Genotype10701
Env4,2018DS,2,NA,81,4,1383.958234,Genotype10674
Env4,2018DS,2,NA,80,4,2145,Genotype10985
Env4,2018DS,2,NA,79,4,3560.83673,Genotype10705
Env4,2018DS,2,NA,78,4,3071.27907,Genotype10455
Env4,2018DS,2,NA,77,4,1390.503876,Genotype10795
Env4,2018DS,2,NA,76,4,2759.593023,Genotype10545
Env4,2018DS,2,NA,75,4,3272.899858,Genotype10353
Env4,2018DS,2,NA,74,4,2590.116279,Genotype10936
Env4,2018DS,2,NA,73,4,2551.020408,Genotype10297
Env4,2018DS,2,NA,72,4,1989.795918,Genotype10598
Env4,2018DS,2,NA,71,4,2900.663613,Genotype10424
Env4,2018DS,2,NA,70,4,2413.953488,Genotype10717
Env4,2018DS,2,NA,69,4,2180.05814,Genotype10721
Env4,2018DS,2,NA,68,4,4030.612245,Genotype10904
Env4,2018DS,2,NA,67,4,2960.290698,Genotype10736
Env4,2018DS,2,NA,66,4,3017.44186,Genotype10382
Env4,2018DS,2,NA,65,4,2047.935453,Genotype10480
Env4,2018DS,2,NA,64,4,3462.034884,Genotype10328
Env4,2018DS,2,NA,63,4,2029.598309,Genotype10370
Env4,2018DS,2,NA,62,4,2936.105238,Genotype10555
Env4,2018DS,2,NA,61,4,2653.081395,Genotype10690
Env4,2018DS,2,NA,60,4,1650,Genotype10994
Env4,2018DS,2,NA,59,4,2052.383721,Genotype10340
Env4,2018DS,2,NA,58,4,1469.755696,Genotype10811
Env4,2018DS,2,NA,57,4,1152.674419,Genotype10162
Env4,2018DS,2,NA,56,4,1571.118158,Genotype10869
Env4,2018DS,2,NA,55,4,1259.689922,Genotype10224
Env4,2018DS,2,NA,54,4,3107.209302,Genotype10240
Env4,2018DS,2,NA,53,4,3290.462767,Genotype10955
Env4,2018DS,2,NA,52,4,1384.593023,Genotype10432
Env4,2018DS,2,NA,51,4,2339.593677,Genotype10232
Env4,2018DS,2,NA,50,4,2175,Genotype10902
Env4,2018DS,2,NA,49,4,1456.744186,Genotype10707
Env4,2018DS,2,NA,48,4,1134.210526,Genotype10286
Env4,2018DS,2,NA,47,4,3384.966777,Genotype10829
Env4,2018DS,2,NA,46,4,3080.808081,Genotype10654
Env4,2018DS,2,NA,45,4,3031.205505,Genotype10895
Env4,2018DS,2,NA,44,4,3513.213531,Genotype10444
Env4,2018DS,2,NA,44,5,3876.860465,Genotype10610
Env4,2018DS,2,NA,45,5,1359.418605,Genotype10844
Env4,2018DS,2,NA,46,5,2895.525018,Genotype10321
Env4,2018DS,2,NA,47,5,1201.395349,Genotype10683
Env4,2018DS,2,NA,48,5,2061.918605,Genotype10441
Env4,2018DS,2,NA,49,5,1687.588989,Genotype10195
Env4,2018DS,2,NA,50,5,3695.697674,Genotype10311
Env4,2018DS,2,NA,51,5,1391.752577,Genotype10984
Env4,2018DS,2,NA,52,5,1653.837209,Genotype10359
Env3,2018DS,2,NA,48,4,3554.127907,Check7
Env4,2018DS,2,NA,54,5,2944.977224,Genotype10473
Env4,2018DS,2,NA,55,5,3403.953488,Genotype10390
Env4,2018DS,2,NA,56,5,2252.616279,Genotype10965
Env4,2018DS,2,NA,57,5,2373.737374,Genotype10881
Env4,2018DS,2,NA,58,5,2477.877907,Genotype10815
Env4,2018DS,2,NA,59,5,2370.977214,Genotype10347
Env4,2018DS,2,NA,60,5,2052.383721,Genotype10411
Env4,2018DS,2,NA,61,5,2790.697674,Genotype10429
Env4,2018DS,2,NA,62,5,2656.162791,Genotype10912
Env4,2018DS,2,NA,63,5,1386.19186,Genotype10770
Env4,2018DS,2,NA,64,5,2131.078224,Genotype10530
Env4,2018DS,2,NA,65,5,3303.837209,Genotype10594
Env4,2018DS,2,NA,66,5,2029.598309,Genotype10173
Env4,2018DS,2,NA,67,5,1856.453488,Genotype10919
Env4,2018DS,2,NA,68,5,2580.988372,Genotype10805
Env4,2018DS,2,NA,69,5,3047.921071,Genotype10489
Env4,2018DS,2,NA,70,5,3993.488372,Genotype10595
Env4,2018DS,2,NA,71,5,3311.511628,Genotype10277
Env4,2018DS,2,NA,72,5,2885.02907,Genotype10254
Env4,2018DS,2,NA,73,5,3771.802326,Genotype10392
Env4,2018DS,2,NA,74,5,4274.709302,Genotype10531
Env4,2018DS,2,NA,75,5,2944.977224,Genotype10847
Env4,2018DS,2,NA,76,5,2400,Genotype10178
Env4,2018DS,2,NA,77,5,3046.453488,Genotype10478
Env4,2018DS,2,NA,78,5,1403.061224,Genotype10870
Env4,2018DS,2,NA,79,5,2250,Genotype10629
Env4,2018DS,2,NA,80,5,1446.627907,Genotype10488
Env4,2018DS,2,NA,81,5,2482.857828,Genotype10198
Env4,2018DS,2,NA,82,5,2882.135307,Genotype10560
Env4,2018DS,2,NA,83,5,1501.744186,Genotype10298
Env4,2018DS,2,NA,84,5,2650,Genotype10760
Env4,2018DS,2,NA,85,5,2966.065496,Genotype10786
Env4,2018DS,2,NA,86,5,3888.517442,Genotype10445
Env4,2018DS,2,NA,86,6,4166.666667,Genotype10220
Env4,2018DS,2,NA,85,6,2885.482734,Genotype10251
Env4,2018DS,2,NA,84,6,1850,Genotype10856
Env4,2018DS,2,NA,83,6,3545.872093,Genotype10483
Env4,2018DS,2,NA,82,6,3733.1514,Genotype10970
Env4,2018DS,2,NA,81,6,4601.303735,Genotype10226
Env4,2018DS,2,NA,80,6,3804.263566,Genotype10169
Env4,2018DS,2,NA,79,6,2272.354651,Genotype10421
Env4,2018DS,2,NA,78,6,1353.139535,Genotype10375
Env4,2018DS,2,NA,77,6,2190.721649,Genotype10363
Env4,2018DS,2,NA,76,6,3458.023256,Genotype10309
Env4,2018DS,2,NA,75,6,3926.636298,Genotype10270
Env4,2018DS,2,NA,74,6,3832.576308,Genotype10911
Env4,2018DS,2,NA,73,6,1676.947674,Genotype10568
Env4,2018DS,2,NA,72,6,2446.6467,Genotype10430
Env4,2018DS,2,NA,71,6,1800,Genotype10943
Env4,2018DS,2,NA,70,6,3700,Genotype10659
Env4,2018DS,2,NA,69,6,906.9767442,Genotype10977
Env4,2018DS,2,NA,68,6,3845.523256,Genotype10854
Env4,2018DS,2,NA,67,6,2671.889535,Genotype10337
Env4,2018DS,2,NA,66,6,3463.618746,Genotype10475
Env4,2018DS,2,NA,65,6,2956.860465,Genotype10262
Env4,2018DS,2,NA,64,6,4645.230185,Genotype10923
Env4,2018DS,2,NA,63,6,4660.813953,Genotype10697
Env4,2018DS,1,NA,39,3,3060.639535,Check7
Env4,2018DS,2,NA,61,6,3495.203488,Genotype10684
Env4,2018DS,2,NA,60,6,3152.349312,Genotype10211
Env4,2018DS,2,NA,59,6,1204.186047,Genotype10222
Env4,2018DS,2,NA,58,6,3841.478924,Genotype10436
Env4,2018DS,2,NA,57,6,2368.376888,Genotype10615
Env4,2018DS,2,NA,56,6,2104.883721,Genotype10925
Env4,2018DS,2,NA,55,6,3207.44186,Genotype10269
Env4,2018DS,2,NA,54,6,3851.040392,Genotype10928
Env4,2018DS,2,NA,53,6,2603.023256,Genotype10930
Env4,2018DS,2,NA,52,6,2252.616279,Genotype10248
Env4,2018DS,2,NA,51,6,2681.22093,Genotype10592
Env4,2018DS,2,NA,50,6,3959.186047,Genotype10934
Env4,2018DS,2,NA,49,6,3504.069767,Genotype10228
Env4,2018DS,2,NA,53,5,3963.77907,Check7
Env4,2018DS,2,NA,47,6,2638.036442,Genotype10461
Env4,2018DS,2,NA,46,6,1680.843023,Genotype10288
Env4,2018DS,2,NA,45,6,2656.162791,Genotype10388
Env4,2018DS,2,NA,44,6,3153.383852,Genotype10472
